claim_id,feature,family,causal_role,target,top_fraction,orientation,gross_directionally_positive,globally_adjusted_diagnostic_survivor,discovery_lift_mean,discovery_lift_lb,discovery_precision,discovery_base_rate,discovery_recall,discovery_median_lead_days,discovery_mean_terminal_return,discovery_mean_mfe,discovery_mean_mae,validation_lift_mean,validation_lift_lb,validation_precision,validation_base_rate,validation_recall,validation_median_lead_days,validation_mean_terminal_return,validation_mean_mfe,validation_mean_mae,diagnostic_lockbox_lift_mean,diagnostic_lockbox_lift_lb,diagnostic_lockbox_precision,diagnostic_lockbox_base_rate,diagnostic_lockbox_recall,diagnostic_lockbox_median_lead_days,diagnostic_lockbox_mean_terminal_return,diagnostic_lockbox_mean_mfe,diagnostic_lockbox_mean_mae
upvolshare21_x_relstrength63:down_42d_30pct:top5,upvolshare21_x_relstrength63,interaction,relative_accumulation_proxy,down_42d_30pct,0.05,-1,True,False,0.024807260274361788,-0.016524214292528767,0.03361898483849703,0.008670237084449089,0.192090395480226,29.0,0.012388142311639084,0.09090844753464408,-0.08553801530354826,0.012240878671511904,-0.030717665499214293,0.016025641025641024,0.0037838053132592505,0.21052631578947367,13.5,0.08182830245502326,0.14526033258789212,-0.06565409629198894,0.016250431331953072,-0.003763833044904675,0.019097222222222224,0.002846790890269151,0.3333333333333333,20.0,0.0003391905269766984,0.09022752110020305,-0.0887592181528572
upvolshare42_x_relstrength63:down_21d_20pct:top10,upvolshare42_x_relstrength63,interaction,relative_accumulation_proxy,down_21d_20pct,0.1,-1,True,False,0.028015555312486534,-0.00977990042189826,0.03832867247902615,0.01021690522433125,0.3722044728434505,14.0,0.0030214965616093,0.0540974922692873,-0.05518983684986906,0.01601436554305037,-0.01079404088818067,0.027243589743589744,0.011230138186452153,0.24113475177304963,10.0,0.03285231044672258,0.08066929998551046,-0.0461995897919449,0.015994277120200007,-0.005312463295442077,0.02161949685534591,0.005625219735145904,0.3819444444444444,14.0,0.0037787413871488338,0.057348919821713376,-0.04970355879941436
upvolshare63_x_relstrength63:down_42d_30pct:top5,upvolshare63_x_relstrength63,interaction,relative_accumulation_proxy,down_42d_30pct,0.05,-1,True,False,0.033665527990897226,-0.02281628475375353,0.04256021115143517,0.008670237084449089,0.24293785310734464,27.0,0.010071662528826405,0.09180853662343662,-0.08901951850240113,0.011439596620229852,-0.030332612871342694,0.015224358974358974,0.0037838053132592505,0.2,13.0,0.08221943419281987,0.14720295268956435,-0.06830204153710993,0.015382375776397514,-0.006194309645389832,0.018229166666666668,0.002846790890269151,0.3181818181818182,19.0,-0.0029426989594357805,0.09100855446339212,-0.09111288539704411
upvolshare21_x_relstrength63:down_21d_20pct:top10,upvolshare21_x_relstrength63,interaction,relative_accumulation_proxy,down_21d_20pct,0.1,-1,True,False,0.027195345338733252,-0.010725121850264224,0.03749383325111001,0.01021690522433125,0.36421725239616615,14.0,0.0018836909511555497,0.05276285041505126,-0.05503944302666624,0.01721628861997345,-0.010197445441132897,0.02844551282051282,0.011230138186452153,0.25177304964539005,11.0,0.03235111197526557,0.0794760775614096,-0.046614376878696254,0.014815031837181136,-0.00862074711967534,0.020440251572327043,0.005625219735145904,0.3611111111111111,15.5,0.004450892095607078,0.056931712158587125,-0.04885858604286193
breakout63_x_volumez21:down_21d_20pct:top5,breakout63_x_volumez21,interaction,breakout_participation,down_21d_20pct,0.05,1,True,False,0.022210487676710237,-0.006225064195236763,0.03294573643410853,0.01021690522433125,0.16293929712460065,13.0,0.004437020304894091,0.05457102738801493,-0.053156395598724836,0.01569385272253755,-0.016816052018330325,0.027258566978193146,0.011230138186452153,0.12411347517730496,12.0,0.030968825390015265,0.07833028173113038,-0.0454709341254163,0.014752138755420132,-0.0062949338595196715,0.020833333333333332,0.005625219735145904,0.1875,15.0,0.004775975722225918,0.056031751091652496,-0.04703489205929331
upvolshare42_x_relstrength63:down_42d_30pct:top5,upvolshare42_x_relstrength63,interaction,relative_accumulation_proxy,down_42d_30pct,0.05,-1,True,False,0.03169702405388935,-0.021089237267508207,0.04056728232189974,0.008670237084449089,0.23163841807909605,27.0,0.011180365308006023,0.091474159842964,-0.08736431708634639,0.0106383145689478,-0.031920252775022154,0.014423076923076924,0.0037838053132592505,0.18947368421052632,12.0,0.08358920178073403,0.14692204867652278,-0.06522071612733378,0.01451432022084196,-0.005365013304082896,0.017361111111111112,0.002846790890269151,0.30303030303030304,19.0,0.0032433936495660847,0.09326210570083521,-0.08767148949383258
upvolshare10_x_relstrength63:down_42d_30pct:top5,upvolshare10_x_relstrength63,interaction,relative_accumulation_proxy,down_42d_30pct,0.05,-1,True,False,0.024807260274361784,-0.014891008898253111,0.03359683794466403,0.008670237084449089,0.192090395480226,27.0,0.0099898726974641,0.08744246401310726,-0.08521033260195426,0.011439596620229852,-0.030227005876474575,0.015224358974358974,0.0037838053132592505,0.2,13.0,0.0781605122260696,0.13934297412318236,-0.06600311033539105,0.013646264665286406,-0.004523569773986583,0.016493055555555556,0.002846790890269151,0.2878787878787879,26.0,0.0020871637805988602,0.08751196426825862,-0.08531636570865785
mom126_over_vol21:down_21d_20pct:top10,mom126_over_vol21,interaction,risk_adjusted_direction,down_21d_20pct,0.1,-1,True,False,0.014534339755771038,-0.011713818385953126,0.024904532624937737,0.01021690522433125,0.23961661341853036,14.0,0.0025033331107309187,0.04857258555758114,-0.04854016034870592,0.006398980927665756,-0.019544261935727846,0.017628205128205128,0.011230138186452153,0.15602836879432624,15.0,0.02425431503680324,0.06897446813984663,-0.04287636904449521,0.01363578655416227,-0.004613673416433725,0.019261006289308175,0.005625219735145904,0.3402777777777778,14.0,0.007588747723959314,0.05492070908652952,-0.04559337970056918
upvolshare10_x_relstrength63:down_21d_20pct:top10,upvolshare10_x_relstrength63,interaction,relative_accumulation_proxy,down_21d_20pct,0.1,-1,True,False,0.025226841401725385,-0.009527547250363446,0.03551463334429464,0.01021690522433125,0.3450479233226837,14.0,0.003104497348982864,0.052700472667580336,-0.053987622105392735,0.014411801440486267,-0.010541759072129276,0.02564102564102564,0.011230138186452153,0.22695035460992907,10.0,0.02891248155782794,0.07651019446810882,-0.04683092357536445,0.013242704793155981,-0.008243934683030927,0.018867924528301886,0.005625219735145904,0.3333333333333333,15.5,0.005033028434969656,0.05653286134163182,-0.04838122965567015
upvolshare21_x_relstrength63:up_21d_30pct:top5,upvolshare21_x_relstrength63,interaction,relative_accumulation_proxy,up_21d_30pct,0.05,-1,True,False,0.005254302164176432,-0.0034609393546609583,0.006589785831960461,0.0013219957239150658,0.24691358024691357,16.5,0.004087859470476366,0.058618062974530614,-0.05928338073971781,0.03248834123360553,-0.031228323008014106,0.038461538461538464,0.005973477758751145,0.32,13.0,0.037930033102635395,0.09174684076290973,-0.05250885093077269,0.01298390562131333,-0.0074611262537114306,0.014937106918238994,0.001953201296925661,0.38,14.0,0.0007986292307951709,0.060041929829948174,-0.0565546537756016
mom63_over_vol21:down_21d_20pct:top10,mom63_over_vol21,interaction,risk_adjusted_direction,down_21d_20pct,0.1,-1,True,False,0.015712405706187323,-0.011078585768675982,0.02599111696002632,0.01021690522433125,0.2523961661341853,14.0,0.0034030293630530543,0.048708298640860105,-0.04940691038611408,0.004395775799460626,-0.010218891847762798,0.015625,0.011230138186452153,0.13829787234042554,11.0,0.028882683590298337,0.06827978433268826,-0.03945390406983303,0.012849623032149692,-0.004111430894720306,0.018474842767295597,0.005625219735145904,0.3263888888888889,15.0,0.003246466634285852,0.05215225794147305,-0.04608072988605073
upvolshare5_x_relstrength63:down_42d_30pct:top5,upvolshare5_x_relstrength63,interaction,relative_accumulation_proxy,down_42d_30pct,0.05,-1,True,False,0.023166840326855224,-0.010702379974630312,0.0319394138952914,0.008670237084449089,0.18267419962335216,25.0,0.00971470716747067,0.08492886553934931,-0.08331342653429698,0.010638314568947796,-0.027760463590455933,0.014423076923076924,0.0037838053132592505,0.18947368421052632,9.5,0.07375836947245154,0.13547748474886104,-0.06574338400290818,0.012778209109730848,-0.007811422901430075,0.015625,0.002846790890269151,0.2727272727272727,24.0,0.0032802633838327983,0.08589833237769536,-0.08190352645359962
breakout126_x_volumez21:down_21d_20pct:top5,breakout126_x_volumez21,interaction,breakout_participation,down_21d_20pct,0.05,1,True,False,0.023470330196395273,-0.007798635598981661,0.03397435897435897,0.01021690522433125,0.16932907348242812,13.0,0.003488404687952019,0.05390110166220911,-0.05314081614871646,0.01569385272253755,-0.014326854064783383,0.026881720430107527,0.011230138186452153,0.12411347517730496,12.0,0.031090460871357136,0.08074003608986935,-0.04654841033903633,0.012487987812023904,-0.009811999056106293,0.018504240555127217,0.005625219735145904,0.16666666666666666,14.5,0.006942511501065379,0.05852240378051849,-0.04794053753378635
upvolshare5_x_relstrength63:down_21d_20pct:top10,upvolshare5_x_relstrength63,interaction,relative_accumulation_proxy,down_21d_20pct,0.1,-1,True,False,0.02227408549621357,-0.009315675963603644,0.03254437869822485,0.01021690522433125,0.31629392971246006,14.0,0.0025922300646906986,0.05090088933314884,-0.05317370228187331,0.014411801440486267,-0.015270899760457684,0.02564102564102564,0.011230138186452153,0.22695035460992907,11.0,0.029205078710682255,0.07603737168568812,-0.04632737154137374,0.012063459510137115,-0.007787331673339268,0.01768867924528302,0.005625219735145904,0.3125,15.0,0.005749755853672708,0.05507879276748783,-0.04708338640974961
mom63_over_vol21:down_42d_30pct:top5,mom63_over_vol21,interaction,risk_adjusted_direction,down_42d_30pct,0.05,-1,True,False,0.009059228778298798,-0.010279155422532013,0.017810026385224276,0.008670237084449089,0.1016949152542373,28.0,0.013673186338813254,0.07846693369566644,-0.0721134077632254,0.0010229299535631845,-0.011403844307847806,0.004807692307692308,0.0037838053132592505,0.06315789473684211,32.5,0.062152636163601005,0.11551114605223803,-0.053368906951581044,0.011910153554175294,-0.003281894724475055,0.014756944444444444,0.002846790890269151,0.25757575757575757,21.0,0.0019787574117281614,0.0790071623205835,-0.07604726187033561
upvolshare42_x_relstrength63:up_21d_30pct:top5,upvolshare42_x_relstrength63,interaction,relative_accumulation_proxy,up_21d_30pct,0.05,-1,True,False,0.006238554132680369,-0.0032514281528203456,0.007580751483190508,0.0013219957239150658,0.2839506172839506,16.0,0.003886108220412174,0.059639855648480025,-0.06066332914768228,0.030084495079759375,-0.034877868674531666,0.036057692307692304,0.005973477758751145,0.3,13.0,0.03905672444985418,0.09334951806084946,-0.05169515632999868,0.011411578577288172,-0.006636713745073608,0.013364779874213837,0.001953201296925661,0.34,14.0,0.002480046916184825,0.06263141666961412,-0.056945717241584023
price_level:down_21d_20pct:top10,price_level,placebo,negative_control,down_21d_20pct,0.1,-1,True,False,0.01571240570618732,-0.009330712052683807,0.025918635170603676,0.01021690522433125,0.2523961661341853,14.0,0.005937286231063735,0.050942951655981845,-0.04807498314845521,0.010439488292641203,-0.005595624709739847,0.021660649819494584,0.011230138186452153,0.19148936170212766,11.0,0.04027448140657908,0.08648858361377426,-0.045719978593179576,0.011277295988124535,-0.002853232258768417,0.016915814319433516,0.005625219735145904,0.2986111111111111,16.0,0.009414733411185355,0.0562000035082512,-0.04447957246998516
upvolshare63_x_relstrength63:up_21d_30pct:top5,upvolshare63_x_relstrength63,interaction,relative_accumulation_proxy,up_21d_30pct,0.05,-1,True,False,0.0059104701431790556,-0.002803051469400468,0.007253544345532476,0.0013219957239150658,0.2716049382716049,16.0,0.0031086892066086256,0.05980607025149548,-0.06153488198805413,0.030084495079759375,-0.031830304211594086,0.036057692307692304,0.005973477758751145,0.3,13.0,0.03637624534252958,0.09310226355683304,-0.05413577643314968,0.010625415055275592,-0.008176513909196277,0.012578616352201259,0.001953201296925661,0.32,15.5,0.0014367928651236447,0.06158470291389802,-0.057309654740293856
upvolshare10_x_relstrength63:up_21d_30pct:top5,upvolshare10_x_relstrength63,interaction,relative_accumulation_proxy,up_21d_30pct,0.05,-1,True,False,0.0042557856743898285,-0.0033832918255305416,0.005597629239380968,0.0013219957239150658,0.20987654320987653,16.0,0.0027050706695512954,0.05682919035369603,-0.05913077081234333,0.025276802772067068,-0.02574988978457202,0.03125,0.005973477758751145,0.26,13.0,0.03316946615236064,0.08689982043946574,-0.05290147237683512,0.009839251533263017,-0.009163703293149382,0.01179245283018868,0.001953201296925661,0.3,17.0,-0.00025036912182344555,0.05780026793214812,-0.05513081672371068
breakout42_x_volumez21:down_21d_20pct:top5,breakout42_x_volumez21,interaction,breakout_participation,down_21d_20pct,0.05,1,True,False,0.021580566416867716,-0.007913431146257349,0.03231017770597738,0.01021690522433125,0.1597444089456869,12.0,0.0050330423117254585,0.05394419391889821,-0.0519154757231496,0.018001545030229858,-0.011274142456330571,0.02966432474629196,0.011230138186452153,0.1347517730496454,11.5,0.03010350980205764,0.07769440324309976,-0.046135797985661225,0.009469119887495606,-0.004210780662940823,0.015432098765432098,0.005625219735145904,0.1388888888888889,15.0,0.009254328094402058,0.0569259744386751,-0.042944689197412046
mom126_over_vol21:down_42d_30pct:top5,mom126_over_vol21,interaction,risk_adjusted_direction,down_42d_30pct,0.05,-1,True,False,0.014752820541089527,-0.016831827397684955,0.023650899400399734,0.008670237084449089,0.1337099811676083,29.0,0.00443658730541517,0.0750627473752736,-0.07470247923861399,0.006631904312537544,-0.020607048129705367,0.010416666666666666,0.0037838053132592505,0.1368421052631579,34.0,0.04508025797179541,0.10959255327403265,-0.0628760747587123,0.009305986887508626,-0.014449415448284991,0.012152777777777778,0.002846790890269151,0.21212121212121213,25.5,0.0179494281947832,0.08975006977839632,-0.0721482470619493
upvolshare63_x_relstrength63:down_42d_30pct:top10,upvolshare63_x_relstrength63,interaction,relative_accumulation_proxy,down_42d_30pct,0.1,-1,True,False,0.020214084421343415,-0.011217316936554467,0.028961658713180845,0.008670237084449089,0.3314500941619586,27.0,0.008616155239636124,0.08211439488971095,-0.08042507821065263,0.006631904312537544,-0.012802638212887326,0.010416666666666666,0.0037838053132592505,0.2736842105263158,14.5,0.06730336130055782,0.12639967161343424,-0.06090943992054209,0.009305986887508626,-0.005251983922734181,0.012152777777777778,0.002846790890269151,0.42424242424242425,25.5,0.0032145780897291027,0.08461912366578576,-0.07877698554950993
upvolshare10_x_relstrength63:up_21d_30pct:top10,upvolshare10_x_relstrength63,interaction,relative_accumulation_proxy,up_21d_30pct,0.1,-1,True,False,0.0036031079505946645,-0.003288065522041956,0.004932587964485367,0.0013219957239150658,0.37037037037037035,16.0,0.003104497348982864,0.052700472667580336,-0.053987622105392735,0.014860136105400403,-0.01708821566839511,0.020833333333333332,0.005973477758751145,0.3466666666666667,13.0,0.02891248155782794,0.07651019446810882,-0.04683092357536445,0.00905308801125044,-0.000685410436588544,0.0110062893081761,0.001953201296925661,0.56,14.0,0.005033028434969656,0.05653286134163182,-0.04838122965567015
breakout126_x_volumez21:down_21d_20pct:top10,breakout126_x_volumez21,interaction,breakout_participation,down_21d_20pct,0.1,1,True,False,0.012609132901002258,-0.004980789222965975,0.023290142693127767,0.01021690522433125,0.2268370607028754,14.0,0.00410640936769677,0.050466282197973576,-0.049435340795591254,0.00721661567387193,-0.0071283854422981175,0.01865079365079365,0.011230138186452153,0.16666666666666666,11.0,0.029258620522372436,0.07446447900546688,-0.04275361528470972,0.009041275793883316,-0.0025732624360169255,0.014553810800459595,0.005625219735145904,0.2638888888888889,14.0,0.00922560122186049,0.05411402977839511,-0.042182289191919034
upvolshare42_x_relstrength63:down_42d_30pct:top10,upvolshare42_x_relstrength63,interaction,relative_accumulation_proxy,down_42d_30pct,0.1,-1,True,False,0.02103429439509669,-0.01048539644293459,0.02978933508887426,0.008670237084449089,0.3408662900188324,27.0,0.009286167078878652,0.08254853188293527,-0.08014648420075075,0.004628699184332416,-0.015182331019354638,0.008413461538461538,0.0037838053132592505,0.22105263157894736,13.0,0.06844596669137434,0.12685123142670102,-0.0598611592233463,0.008871959109730848,-0.004639474119283277,0.01171875,0.002846790890269151,0.4090909090909091,26.0,0.0054453161002362355,0.08546261427015021,-0.07794573021383457
recovery63_x_clv21:down_42d_30pct:top5,recovery63_x_clv21,interaction,recovery_pressure,down_42d_30pct,0.05,1,True,False,0.008980488620818483,-0.010067969941848177,0.017643352236925015,0.008670237084449089,0.10546139359698682,32.5,0.017200396365058466,0.0902107037593077,-0.07734656575928427,0.006215237645870878,-0.01103968324961623,0.01,0.0037838053132592505,0.1368421052631579,14.0,0.07749252422937444,0.14177015721927178,-0.06535661813624048,0.008819875776397515,-0.01374535708681411,0.011666666666666667,0.002846790890269151,0.21212121212121213,31.0,0.03444509440618194,0.09323682799024806,-0.05482731653705126
accel21_63_x_volumez21:down_21d_20pct:top5,accel21_63_x_volumez21,interaction,acceleration_participation,down_21d_20pct,0.05,1,True,False,0.013415817779678135,-0.0060932402997691745,0.02370417193426043,0.01021690522433125,0.11980830670926518,14.0,0.0049763596992321,0.051247765794093056,-0.04808420204506698,0.014924621953306783,-0.02051356605364153,0.026153846153846153,0.011230138186452153,0.12056737588652482,13.5,0.028657345785747714,0.0747041182935617,-0.047279279641132786,0.00871440290636353,-0.010853493624989172,0.014339622641509434,0.005625219735145904,0.13194444444444445,14.0,0.012754753769217498,0.05513158908887105,-0.03914048042384675
price_level:up_42d_50pct:top5,price_level,placebo,negative_control,up_42d_50pct,0.05,-1,True,False,-6.371514711157684e-05,-0.001609267620770044,0.0003284072249589491,0.0003918751224609758,0.041666666666666664,29.0,0.006964289684380934,0.07753218248077325,-0.07523568875425651,0.04072338787858362,-0.004718918933774227,0.044070512820512824,0.0033456804875134426,0.6547619047619048,27.0,0.10333962417058949,0.16737647362995256,-0.06223809175184044,0.008599680814354728,-0.008051553495729027,0.009556907037358819,0.0009489302967563837,0.5,38.0,0.017052659859913773,0.0912310934841132,-0.07088819169377641
upvolshare21_x_relstrength63:down_21d_20pct:top20,upvolshare21_x_relstrength63,interaction,relative_accumulation_proxy,down_21d_20pct,0.2,-1,True,False,0.014728153737683384,-0.006087935720435606,0.024969199178644763,0.01021690522433125,0.48562300319488816,14.0,0.0030496640397994056,0.04835241005503232,-0.048710015189639196,0.009203468107152935,-0.007401217230233147,0.020432692307692308,0.011230138186452153,0.3617021276595745,11.0,0.027980422012696442,0.06963371434337895,-0.04262725326758146,0.008525723661080512,-0.0034756737411579027,0.014150943396226415,0.005625219735145904,0.5,15.0,0.0077057003796706415,0.052555851434364115,-0.042224908770252784
upvolshare42_x_relstrength63:down_21d_20pct:top20,upvolshare42_x_relstrength63,interaction,relative_accumulation_proxy,down_21d_20pct,0.2,-1,True,False,0.014400069748182072,-0.006235933614567533,0.024644705495769324,0.01021690522433125,0.4792332268370607,14.0,0.003217308038176213,0.0485503477537188,-0.048844555658480664,0.008402186055870885,-0.007630924859858624,0.019631410256410256,0.011230138186452153,0.3475177304964539,11.0,0.02891829818594335,0.07079087399273913,-0.04230690418188738,0.008525723661080512,-0.0031254081417368285,0.014150943396226415,0.005625219735145904,0.5,15.0,0.007417379892182021,0.05243347662148039,-0.042447857559719145
upvolshare63_x_relstrength63:down_21d_20pct:top20,upvolshare63_x_relstrength63,interaction,relative_accumulation_proxy,down_21d_20pct,0.2,-1,True,False,0.015466342714061339,-0.005996940453892152,0.02571264273391933,0.01021690522433125,0.5,14.0,0.003094207758618005,0.048505543393460214,-0.04893837730227163,0.009203468107152935,-0.00897207778289364,0.020432692307692308,0.011230138186452153,0.3617021276595745,11.0,0.028852433807984107,0.07096561361987638,-0.0423626237054828,0.008329182780577366,-0.0029804421886732296,0.01395440251572327,0.005625219735145904,0.4930555555555556,15.0,0.007516852261940672,0.052606395224973124,-0.04247921910999945
upvolshare21_x_relstrength63:up_21d_30pct:top10,upvolshare21_x_relstrength63,interaction,relative_accumulation_proxy,up_21d_30pct,0.1,-1,True,False,0.003603107950594664,-0.0025975453230675195,0.00493339911198816,0.0013219957239150658,0.37037037037037035,16.0,0.0018836909511555497,0.05276285041505126,-0.05503944302666624,0.017664623284887583,-0.02112459634075175,0.023637820512820512,0.005973477758751145,0.3933333333333333,13.0,0.03235111197526557,0.0794760775614096,-0.046614376878696254,0.008266924489237862,-0.002666688393532844,0.010220125786163521,0.001953201296925661,0.52,15.0,0.004450892095607078,0.056931712158587125,-0.04885858604286193
upvolshare42_x_relstrength63:up_21d_30pct:top10,upvolshare42_x_relstrength63,interaction,relative_accumulation_proxy,up_21d_30pct,0.1,-1,True,False,0.004102214445261555,-0.003219400341113117,0.005428524428359928,0.0013219957239150658,0.4074074074074074,16.0,0.0030214965616093,0.0540974922692873,-0.05518983684986906,0.01686334123360553,-0.02031054203351833,0.02283653846153846,0.005973477758751145,0.38,13.0,0.03285231044672258,0.08066929998551046,-0.0461995897919449,0.008266924489237862,-0.0030237322599508867,0.010220125786163521,0.001953201296925661,0.52,14.0,0.0037787413871488338,0.057348919821713376,-0.04970355879941436
